1	article_id	title	source_id	source
422	acm540298	Clustering Algorithms	null	ISBN: 047135645
423	acm548892	What Will Be: How the New World of Information Will Change Our Lives	acm548892	ISBN: 0062514792
424	acm549965	Principles and Applications	acm549965	ISBN: 0792396677
425	acm549990	The World Wide Web	null	ISBN: 0516261819
426	acm550196	Software Visualization	acm550196	ISBN: 0262193957
427	acm551884	Graph Drawing: Algorithms for the Visualization of Graphs	acm551884	null
428	acm556493	Professional JSP	acm556493	ISBN: 1861003625
429	acm558656	Mmixware: A RISC Computer for the Third Millennium	acm558656	null
430	acm561081	Virtual Reality: Through the New Looking Glass	acm561081	null
431	acm562139	Visual Cues: Practical Data Visualization	acm562139	ISBN: 0818631023
432	acm563003	Filtering Segmentation and Depth	null	ISBN: 3540564845
433	acm571472	Algorithms on Stings Trees and Sequences: Computer Science and Computational Biology	acm270563	ACM SIGACT News: Volume 28 
434	acm571649	Ordered and quantum treemaps: Making effective use of 2D space to display hierarchies	acm571647	ACM Transactions on Graphics (TOG): Volume 21 
435	acm57182	An empirical comparison of pie vs. linear menus	acm57167	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
436	acm573164	Computer Architecture A Quantitative Approach	null	ISBN: 1558600698
437	acm574634	Introduction to the Theory of Neural Computation	null	ISBN: 0201515601
438	acm574978	Time Series Analysis Forecasting and Control	acm574978	null
439	acm575201	The Art of Human-Computer Interface Design	null	ISBN: 0201517973
440	acm576082	Dynamic Graphics for Statistics	null	ISBN: 053409144
441	acm580470	Introduction to Algorithms	acm580470	ISBN: 0070131511
442	acm580949	Software Metrics: A Rigorous and Practical Approach	acm580949	null
443	acm583200	Programs for Machine Learning	acm583200	ISBN: 1558602402
444	acm593438	Data Cube: A Relational Aggregation Operator Generalizing Group-By Cross-Tab and Sub-Totals	null	null
445	acm597197	Fixed Queries Array: A Fast and Economical Data Structure for Proximity Searching	acm597034	Multimedia Tools and Applications: Volume 14 
446	acm606763	GeoVISTA studio: a codeless visual programming environment for geoscientific data analysis and visualization	acm606760	Computers &amp; Geosciences: Volume 28 
447	acm613931	Parallel Performance Visualization: From Practice to Theory	acm613777	IEEE Parallel &amp; Distributed Technology Systems &amp; Technology: Volume 3 
448	acm614078	Creating an Accurate Portrayal of Concurrent Executions	acm614060	IEEE Concurrency: Volume 6 
449	acm614292	Visualizing Network Data	acm614257	IEEE Transactions on Visualization and Computer Graphics: Volume 1 
450	acm614294	Visualization of Multidimensional Shape and Texture Features in Laser Range Data Using Complex-Valued Gabor Wavelets	acm614257	IEEE Transactions on Visualization and Computer Graphics: Volume 1 
451	acm614306	Visualization of Geometric Algorithms	acm614258	IEEE Transactions on Visualization and Computer Graphics: Volume 1 
452	acm614447	Graph Visualization and Navigation in Information Visualization: A Survey	acm614277	IEEE Transactions on Visualization and Computer Graphics: Volume 6 
453	acm614457	Structure-Based Brushes: A Mechanism for Navigating Hierarchically Organized Data and Information Spaces	acm614278	IEEE Transactions on Visualization and Computer Graphics: Volume 6 
454	acm614509	ThemeRiver: Visualizing Thematic Changes in Large Document Collections	acm614285	IEEE Transactions on Visualization and Computer Graphics: Volume 8 
455	acm614510	MGV: A System for Visualizing Massive Multidigraphs	acm614285	IEEE Transactions on Visualization and Computer Graphics: Volume 8 
456	acm615681	The Sloan Digital Sky Survey	acm615598	Computing in Science and Engineering: Volume 1 
457	acm617498	The Application Visualization System: A Computational Environment for Scientific Visualization	acm616006	IEEE Computer Graphics and Applications: Volume 9 
458	acm617723	Color Scales for Image Data	acm616021	IEEE Computer Graphics and Applications: Volume 12 
459	acm617761	Guest Editors' Introduction: Visualization	acm616024	IEEE Computer Graphics and Applications: Volume 12 
460	acm617913	VisDB: Database Exploration Using Multidimensional Visualization	acm616032	IEEE Computer Graphics and Applications: Volume 14 
461	acm618447	Information Appliances and Tools in Visage	acm616047	IEEE Computer Graphics and Applications: Volume 17 
462	acm618448	Extending Distortion Viewing from 2D to 3D	acm616047	IEEE Computer Graphics and Applications: Volume 17 
463	acm618451	TennisViewer: A Browser for Competition Trees	acm616047	IEEE Computer Graphics and Applications: Volume 17 
464	acm618455	Using MineSet for Knowledge Discovery	acm616047	IEEE Computer Graphics and Applications: Volume 17 
465	acm618538	Exploring Large Graphs in 3D Hyperbolic Space	acm616053	IEEE Computer Graphics and Applications: Volume 18 
466	acm618540	Principles for Information Visualization Spreadsheets	acm616053	IEEE Computer Graphics and Applications: Volume 18 
467	acm618590	Interactive Modeling of Plants	acm616056	IEEE Computer Graphics and Applications: Volume 19 
468	acm618679	Opportunities for Information Visualization	acm616062	IEEE Computer Graphics and Applications: Volume 20 
469	acm618853	Using Perceptual Syntax to Enhance Semantic Content in Diagrams	acm616072	IEEE Computer Graphics and Applications: Volume 21 
470	acm620306	Query by Image and Video Content: The QBIC System	acm619001	Computer: Volume 28 
471	acm620372	VMW: A Visualization-Based Microarchitecture Workbench	acm619004	Computer: Volume 28 
472	acm620421	Software Visualization in the Large	acm619006	Computer: Volume 29 
473	acm623999	The MIPS R10000 Superscalar Microprocessor	acm623268	IEEE Micro: Volume 16 
474	acm62420	Interface usage measurements in a user interface management system	acm62402	Symposium on User Interface Software and Technology: Proceedings of the 1st annual ACM SIGGRAPH symposium on User Interface Software
475	acm624851	Faust: An Integrated Environment for Parallel Programming	acm624576	IEEE Software: Volume 6 
476	acm624852	Start/Pat: A Parallel-Programming Toolkit	acm624576	IEEE Software: Volume 6 
477	acm624902	Reverse Engineering and Design Recovery: A Taxonomy	acm624579	IEEE Software: Volume 7 
478	acm624963	Drawing Dynamic Trees	acm624582	IEEE Software: Volume 7 
479	acm625405	Dynamic Queries for Visual Information Seeking	acm624604	IEEE Software: Volume 11 
480	acm625443	Image-Browser Taxonomy and Guidelines for Designers	acm624606	IEEE Software: Volume 12 
481	acm627798	Visualization Techniques for Mining Large Databases: A Comparison	acm627307	IEEE Transactions on Knowledge and Data Engineering: Volume 8 
482	acm628634	Isoperimetric Normalization of Planar Curves	acm628315	IEEE Transactions on Pattern Analysis and Machine Intelligence: Volume 16 
483	acm631037	A Technique for Drawing Directed Graphs	acm630795	IEEE Transactions on Software Engineering: Volume 19 
484	acm632834	Visualizing the stock market	acm632716	Conference on Human Factors in Computing Systems: CHI '99 extended abstracts on Human factors in computing systems
485	acm63669	Evaluating the effectiveness of reliability-assurance techniques	acm63666	Journal of Systems and Software: Volume 9 
486	acm649649	The Power of Decision Tables	acm645324	Lecture Notes In Computer Science: Proceedings of the 8th European Conference on Machine Learning
487	acm64992	Context and orientation in hypermedia networks	acm64789	ACM Transactions on Information Systems (TOIS): Volume 7 
488	acm652239	Efficient Similarity Search In Sequence Databases	acm645415	Lecture Notes In Computer Science: Proceedings of the 4th International Conference on Foundations of Data Organization and Algorithms
489	acm655120	Supporting Data Mining of Large Databases by Visual Feedback Queries	acm645479	Proceedings of the Tenth International Conference on Data Engineering
490	acm662606	Toward Flexible Control of the Temporal Mapping from Concurrent Program Events to Animations	acm645604	Proceedings of the 8th International Symposium on Parallel Processing
491	acm671516	Similarity Search in High Dimensions via Hashing	acm645925	Proceedings of the 25th International Conference on Very Large Data Bases
492	acm673155	Fast Similarity Search in the Presence of Noise Scaling and Translation in Time-Series Databases	acm645921	Proceedings of the 21th International Conference on Very Large Data Bases
493	acm673478	MineSet(tm): A System for High-End Data Mining and Visualization	acm645922	Proceedings of the 22th International Conference on Very Large Data Bases
494	acm673502	The X-tree: An Index Structure for High-Dimensional Data	acm645922	Proceedings of the 22th International Conference on Very Large Data Bases
495	acm680887	Pearls Swines and Sow's Ears: Interface Research Inside a Multinational Bank	acm646099	null
496	acm685681	The LEDA Platform of Combinatorial and Geometric Computing	acm646251	Lecture Notes In Computer Science: Proceedings of the 24th International Colloquium on Automata
497	acm690165	The Geometry of Browsing	acm646387	Lecture Notes In Computer Science: Proceedings of the Third Latin American Symposium on Theoretical Informatics
498	acm69235	Voyeur graphical views of parallel programs	acm68210	Workshop on Parallel &amp; Distributed Debugging: Proceedings of the 1988 ACM SIGPLAN and SIGOPS workshop on Parallel and distributed debugging: ACM SIGPLAN Notices: Volume 24 
499	acm695311	Comparative Multivariate Visualization Across Conceptually Different Graphic Displays	acm646494	Proceedings of the Seventh International Working Conference on Scientific and Statistical Database Management
500	acm702166	Circular Drawings of Biconnected Graphs	acm646678	Lecture Notes In Computer Science: Selected papers from the International Workshop on Algorithm Engineering and Experimentation
501	acm702778	Representation Matters: The Effect of 3D Objects and a Spatial Metaphor in a Graphical User Interface	acm646685	Proceedings of HCI on People and Computers XIII
502	acm721079	WebPath - A Three-Dimensional Web History	acm647341	INFOVIS: Proceedings of the 1998 IEEE Symposium on Information Visualization
503	acm721081	Geographic Visualization: Designing Manipulable Maps for Exploring Temporally Varying Georeferenced Statistics	acm647341	INFOVIS: Proceedings of the 1998 IEEE Symposium on Information Visualization
504	acm721211	The Generalized Detail-In-Context Problem	acm647341	INFOVIS: Proceedings of the 1998 IEEE Symposium on Information Visualization
505	acm721212	Multi-Faceted Insight Through Interoperable Visual Information Analysis Paradigms	acm647341	INFOVIS: Proceedings of the 1998 IEEE Symposium on Information Visualization
506	acm721214	Traversal-Based Visualization of Data Structures	acm647341	INFOVIS: Proceedings of the 1998 IEEE Symposium on Information Visualization
507	acm725689	Years of Multidimensional Multivariate Visualization	acm647365	Scientific Visualization
508	acm728600	Graph Layout Adjustment Strategies	acm647547	Lecture Notes In Computer Science: Proceedings of the Symposium on Graph Drawing
509	acm728609	The Botanical Beauty of Random Binary Trees	acm647547	Lecture Notes In Computer Science: Proceedings of the Symposium on Graph Drawing
510	acm728742	Incremental Layout in DynaDAG	acm647547	Lecture Notes In Computer Science: Proceedings of the Symposium on Graph Drawing
511	acm728744	Circular Layout in the Graph Layout Toolkit	acm647548	Lecture Notes In Computer Science: Proceedings of the Symposium on Graph Drawing
512	acm728745	Automatic Graph Clustering	acm647548	Lecture Notes In Computer Science: Proceedings of the Symposium on Graph Drawing
513	acm728752	Straight-Line Drawing Algorithms for Hierarchical Graphs and Clustered Graphs	acm647548	Lecture Notes In Computer Science: Proceedings of the Symposium on Graph Drawing
514	acm728899	A Bayesian Paradigm for Dynamic Graph Layout	acm647549	Lecture Notes In Computer Science: Proceedings of the 5th International Symposium on Graph Drawing
515	acm728901	Drawing Clustered Graphs on an Orthogonal Grid	acm647549	Lecture Notes In Computer Science: Proceedings of the 5th International Symposium on Graph Drawing
516	acm728911	Graph Clustering 1: Circles of Cliques	acm647549	Lecture Notes In Computer Science: Proceedings of the 5th International Symposium on Graph Drawing
517	acm729077	Balanced Aspect Ratio Trees and Their Use for Drawing Very Large Graphs	acm647550	Lecture Notes In Computer Science: Proceedings of the 6th International Symposium on Graph Drawing
518	acm729095	A Fully Animated Interactive System for Clustering and Navigating Huge Graphs	acm647550	Lecture Notes In Computer Science: Proceedings of the 6th International Symposium on Graph Drawing
519	acm729230	A Framework for Circular Drawings of Networks	acm647551	Lecture Notes In Computer Science: Proceedings of the 7th International Symposium on Graph Drawing
520	acm729409	FADE: Graph Drawing Clustering and Visual Abstraction	acm647551	Lecture Notes In Computer Science: Proceedings of the 7th International Symposium on Graph Drawing
521	acm729414	A Multilevel Algorithm for Force-Directed Graph Drawing	acm647552	Lecture Notes In Computer Science: Proceedings of the 8th International Symposium on Graph Drawing
522	acm729561	Graph Drawing in Motion II	acm647553	Lecture Notes In Computer Science: Revised Papers from the 9th International Symposium on Graph Drawing
523	acm730920	Encoding Presentation Emphasis Algorithms for Graphs	acm647546	Lecture Notes In Computer Science: Proceedings of the DIMACS International Workshop on Graph Drawing
524	acm730925	Reduction of Visual Complexity in Dynamic Graphs	acm647546	Lecture Notes In Computer Science: Proceedings of the DIMACS International Workshop on Graph Drawing
525	acm730930	A Simple Algorithm for Drawing Large Graphs on Small Screens	acm647546	Lecture Notes In Computer Science: Proceedings of the DIMACS International Workshop on Graph Drawing
526	acm730931	D Visualization of Program Information	acm647546	Lecture Notes In Computer Science: Proceedings of the DIMACS International Workshop on Graph Drawing
527	acm731363	Searching and Discovery of Resources in Digital Libraries	acm647695	Lecture Notes In Computer Science: Selected Papers from the Digital Libraries
528	acm73350	Edge concentration: a method for clustering directed graphs	acm72910	Software Configuration Management Workshop: Proceedings of the 2nd International Workshop on Software configuration management: ACM SIGSOFT Software Engineering Notes: Volume 14 
529	acm73662	The cognitive coprocessor architecture for interactive user interfaces	acm73660	Symposium on User Interface Software and Technology: Proceedings of the 2nd annual ACM SIGGRAPH symposium on User interface software and technology
530	acm7478	Reliable communication in the presence of failures	acm7351	ACM Transactions on Computer Systems (TOCS): Volume 5 
531	acm757113	Multilevel Visualization of Clustered Graphs	acm647548	Lecture Notes In Computer Science: Proceedings of the Symposium on Graph Drawing
532	acm757116	Drawing Large Graphs with H3Viewer and Site Manager	acm647550	Lecture Notes In Computer Science: Proceedings of the 6th International Symposium on Graph Drawing
533	acm757117	Planarity-Preserving Clustering and Embedding for Large Planar Graphs	acm647551	Lecture Notes In Computer Science: Proceedings of the 7th International Symposium on Graph Drawing
534	acm757122	Graph Drawing by High-Dimensional Embedding	acm647554	Lecture Notes In Computer Science: Revised Papers from the 10th International Symposium on Graph Drawing
535	acm760270	BiblioMapper: A Cluster-Based Information Visualization Technique	acm647341	INFOVIS: Proceedings of the 1998 IEEE Symposium on Information Visualization
536	acm760413	Integrating Natural Language With Large Dataspace Visualization	acm647493	Lecture Notes In Computer Science: Selected Papers from the Digital Libraries Workshop on Digital Libraries Current Issues
537	acm76334	Models for visualization in parallel debuggers	acm76263	Conference on High Performance Networking and Computing: Proceedings of the 1989 ACM/IEEE conference on Supercomputing
538	acm76897	Debugging concurrent programs	acm76894	ACM Computing Surveys (CSUR): Volume 21 
539	acm769924	Visual hierarchical dimension reduction for exploration of high dimensional datasets	acm769922	ACM International Conference Proceeding Series: Proceedings of the symposium on Data visualisation 2003
540	acm775064	Query analysis and visualization of hierarchically structured data using Polaris	acm775047	Conference on Knowledge Discovery in Data: Proceedings of the eighth ACM SIGKDD international conference on Knowledge discovery and data mining
541	acm776774	Communicating Centrality in Policy Network Drawings	acm776751	IEEE Transactions on Visualization and Computer Graphics: Volume 9 
542	acm778316	Visualization	acm778212	Handbook of data mining and knowledge discovery
543	acm779243	External memory algorithms	acm779232	Handbook of massive data sets
544	acm78223	Envisioning information	null	ISBN: 0-9613921-1-8
545	acm785915	Query Previews in Networked Information Systems	acm785905	ADL: Proceedings of the 3rd International Forum on Research and Technology Advances in Digital Libraries
546	acm79026	A node-positioning algorithm for general trees	acm79019	Software-Practice &amp; Experience: Volume 20 
547	acm794386	Non-parametric Similarity Measures for Unsupervised Texture Segmentation and Image Retrieval	acm794189	CVPR: Proceedings of the 1997 Conference on Computer Vision and Pattern Recognition (CVPR '97)
548	acm794502	Normalized Cuts and Image Segmentation	acm794189	CVPR: Proceedings of the 1997 Conference on Computer Vision and Pattern Recognition (CVPR '97)
549	acm801140	INCENSE: A system for displaying data structures	acm800059	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 10th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 17 
550	acm801801	Towards specifying and evaluating the human factors of user-computer interfaces	acm800049	Conference on Human Factors in Computing Systems: Proceedings of the 1982 conference on Human factors in computing systems
551	acm806818	A lens and aperture camera model for synthetic image generation	acm800224	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 8th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 15 
552	acm808590	Distributed ray tracing	acm800031	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 11th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 18 
553	acm808596	A system for algorithm animation	acm800031	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 11th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 18 
554	acm81354	Computer-aided fighter pilots	acm81351	IEEE Spectrum: Volume 27 
555	acm833835	Visualization of Biological Sequence Similarity Search Results	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
556	acm833844	High Dimensional Brushing for Interactive Exploration of Multivariate Data	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
557	acm833846	Recursive Pattern: A Technique for Visualizing Very Large Amounts of Data	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
558	acm833851	Iconic Techniques for Feature Visualization	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
559	acm833862	A rule-based tool for assisting colormap selection	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
560	acm833874	Subverting Structure: Data-Driven Diagram Generation	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
561	acm833884	An Architecture for Retaining and Analyzing Visual Explorations of Databases	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
562	acm833887	Authenticity Analysis of Wavelet Approximations in Visualization	acm832271	IEEE Visualization: Proceedings of the 6th conference on Visualization '95
563	acm834348	Collaborative Active Textbooks: A Web-Based Algorithm Animation System for an Electronic Classroom	acm832277	VL: Proceedings of the 1996 IEEE Symposium on Visual Languages
564	acm834354	The Eyes Have It: A Task by Data Type Taxonomy for Information Visualizations	acm832277	VL: Proceedings of the 1996 IEEE Symposium on Visual Languages
565	acm834481	Fluid Visualization of Spreadsheet Structures	acm832279	VL: Proceedings of the IEEE Symposium on Visual Languages
566	acm834493	VIQING: Visual Interactive QueryING	acm832279	VL: Proceedings of the IEEE Symposium on Visual Languages
567	acm83821	Computer graphics: principles and practice (2nd ed.)	null	ISBN: 0-201-12110-7
568	acm850372	An Empirical Study of Task Support in 3D Information Visualizations	acm555607	IV: Proceedings of the 1999 International Conference on Information Visualisation
569	acm856684	The STARLIGHT information visualization system	acm583017	IV: Proceedings of the IEEE Conference on Information Visualisation
570	acm856685	Automatic abstraction management in information visualization systems	acm583017	IV: Proceedings of the IEEE Conference on Information Visualisation
571	acm856693	Information Drill-down using Web tools	acm583017	IV: Proceedings of the IEEE Conference on Information Visualisation
572	acm856694	A multi-scale multi-layer translucent virtual space	acm583017	IV: Proceedings of the IEEE Conference on Information Visualisation
573	acm863013	OLAP Solutions: Building Multidimensional Information Systems	acm863013	ISBN: 1401469183
574	acm864453	Graphical Fisheye Views	acm198366	Communications of the ACM 37(12)
575	acm864484	Cone Trees in the UGA Graphics System: Suggestions for a More Robust Visualization Tool	acm864484	Brown University Technical Report CS-93-07
576	acm142673	Graphical Fisheye Views of Graphs	acm142750	Proceedings of the SIGCHI conference on Human factors in computing systems 1992
577	acm864776	Algorithms for Drawing Graphs: An Annotated Bibliography	acm864776	Brown University Technical Report CS-89-09
578	acm864808	TANGO: A Framework and System for Algorithm Animation	acm864808	Brown University Technical Report CS-89-30
579	acm864933	Exploiting Orthogonality in Three Dimensional Graphics for Visualizing Abstract Data	acm864933	Brown University Technical Report CS-95-20
580	acm866599	Automatic Structuring and Retrieval of Large Text Files	acm866599	Cornell University Technical Report TR92-1286
581	acm867322	A Vector Space Model for Automatic Indexing	acm867322	Cornell University Technical Report TR74-218
582	acm869026	Tree Visualisation and Navigation Clues for Information Visualisation	acm869026	Centre for Mathematics and Computer Science Technical Report INS-R9806
583	acm891481	Performance Factors for Superscalar Processors	acm892623	Stanford University Technical Report CSL-TR-95-661
584	acm892623	Using Complete Machine Simulation to Understand Computer System Behavior	acm892623	Stanford University Technical Report CS-TR-98-1603
585	acm893936	Tioga-2: A Direct Manipulation Database Visualization Environment	acm893936	University of California at Berkeley Technical Report S2K-95-64
586	acm894742	A Browser for Directed Graphs	acm894742	University of California at Berkeley Technical Report CSD-86-292
587	acm896281	Drawing Trees Nicely with TeX	acm896281	Albert-Ludwigs University at Freiburg Technical Report report00014
588	acm91412	Visualizing n-dimensional virtual worlds with n-vision	acm91385	Symposium on Interactive 3D Graphics: Proceedings of the 1990 symposium on Interactive 3D graphics: ACM SIGGRAPH Computer Graphics: Volume 24 
589	acm92489	Presenting a graphical network: a comparison of performance using fisheye and scrolling views	acm92449	Proceedings of the third international conference on human-computer interaction on Designing and using human-computer interfaces and knowledge based systems (2nd ed.)
590	acm93885	Local shading analysis	acm93871	Mit Press Series Of Artificial Intelligence Series: Shape from shading
591	acm948480	Algorithm animation over the World Wide Web	acm948449	AVI: Proceedings of the workshop on Advanced visual interfaces
592	acm948505	Constant information density in zoomable interfaces	acm948496	AVI: Proceedings of the working conference on Advanced visual interfaces
593	acm949534	FAST a multi-processed environment for visualization of computational fluid dynamics	acm949531	IEEE Visualization: Proceedings of the 1st conference on Visualization '90
594	acm949553	A problem-oriented classification of visualization techniques	acm949531	IEEE Visualization: Proceedings of the 1st conference on Visualization '90
595	acm949569	Shape coding of multidimensional data on a microcomputer display	acm949531	IEEE Visualization: Proceedings of the 1st conference on Visualization '90
596	acm949571	Visualizing a scalar field on an N-dimensional lattice	acm949531	IEEE Visualization: Proceedings of the 1st conference on Visualization '90
597	acm949588	Parallel coordinates a tool for visualizing multi-dimensional geometry	acm949531	IEEE Visualization: Proceedings of the 1st conference on Visualization '90
598	acm949614	A tool for visualizing the topology of three-dimensional vector fields	acm949607	IEEE Visualization: Proceedings of the 2nd conference on Visualization '91
599	acm949633	Interactive data visualization using focusing and linking	acm949607	IEEE Visualization: Proceedings of the 2nd conference on Visualization '91
600	acm949654	Tree-Maps a space-filling approach to the visualization of hierarchical information structures	acm949607	IEEE Visualization: Proceedings of the 2nd conference on Visualization '91
601	acm949711	Improving the visualization of hierarchies with treemaps design issues and experimentation	acm949685	IEEE Visualization: Proceedings of the 3rd conference on Visualization '92
602	acm949724	Visualizing code profiling line oriented statistics	acm949685	IEEE Visualization: Proceedings of the 3rd conference on Visualization '92
603	acm949734	Visualization for the document space	acm949685	IEEE Visualization: Proceedings of the 3rd conference on Visualization '92
604	acm949893	Texture splats for 3D scalar and vector field visualization	acm949845	IEEE Visualization: Proceedings of the 4th conference on Visualization '93
605	acm949901	Computer visualization of long genomic sequences	acm949845	IEEE Visualization: Proceedings of the 4th conference on Visualization '93
606	acm951144	A lattice model for data display	acm951087	IEEE Visualization: Proceedings of the conference on Visualization '94
607	acm951146	XmdvTool integrating multiple methods for visualizing multivariate data	acm951087	IEEE Visualization: Proceedings of the conference on Visualization '94
608	acm951894	CartoDraw A Fast Algorithm for Generating Contiguous Cartograms	acm951847	IEEE Transactions on Visualization and Computer Graphics: Volume 10 
609	acm97273	Data characterization for intelligent graphics presentation	acm97243	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems Empowering people
610	acm97898	Rapid controlled movement through a virtual 3D workspace	acm97879	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 17th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 24 
611	acm97919	Footprint evaluation for volume rendering	acm97879	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 17th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 24 
612	acm97933	Worlds within worlds: metaphors for exploring n-dimensional virtual worlds	acm97924	Symposium on User Interface Software and Technology: Proceedings of the 3rd annual ACM SIGGRAPH symposium on User interface software and technology
613	acm97975	Painting multiple views of complex objects	acm97945	Conference on Object Oriented Programming Systems Languages and Applications: Proceedings of the European conference on object-oriented programming on Object-oriented programming systems
614	acm98599	Computing the minimum Hausdorff distance for point sets under translation	acm98524	Annual Symposium on Computational Geometry: Proceedings of the sixth annual symposium on Computational geometry
615	acm99361	A visual calendar for scheduling group meetings	acm99332	Computer Supported Cooperative Work: Proceedings of the 1990 ACM conference on Computer-supported cooperative work
